f_name,l_name,gender,area_code,phone,city,state,zip,marital_status,has_child,salary,rate,single_exemp,married_exemp,child_exemp
Jiann,Putzolu,M,803,122-3858,STARR,SC,29684,M,N,90000,7.0,0,6600,0
Liqin,Tisdall,F,860,538-2234,HARTFORD,CT,6105,M,N,30000,5.0,0,24500,0
Claude,Flandrena,F,954,275-2640,PALM COAST,FL,32137,M,N,90000,0.0,0,0,0
Markian,Brazdil,M,228,768-7376,WINSTONVILLE,MS,38781,M,N,40000,5.0,0,12000,0
Huapeng,Kurita,M,980,566-9579,CRUMPLER,NC,28617,S,Y,50000,6.7814684,3300,0,3300
Norwood,Plavsic,M,601,369-3150,LOUISVILLE,MS,39339,M,N,25000,5.0,0,12000,0
Claus,Guillame,F,585,878-4190,EDWARDS,NY,13635,S,Y,20000,4.0695124,0,0,1000
Yingfeng,Schach,M,254,484-4346,RICE,TX,75155,M,Y,30000,0.0,0,0,0
Edison,Montemayor,M,515,345-4014,HARLAN,IA,51537,M,N,100000,8.98,0,80,0
Gada,Verelst,F,772,768-4650,SAINT CLOUD,FL,34772,S,Y,20000,0.0,0,0,0
Von,Musha,F,808,533-7867,HONOLULU,HI,96807,M,Y,75000,8.25,0,2080,1040
Kenong,Tischendorf,F,270,500-5738,KENVIR,KY,40847,S,Y,95000,6.0,20,0,20
Ali,Golichowski,M,775,197-4790,RENO,NV,89507,M,N,70000,0.0,0,0,0
Chandrabose,Dinkloh,F,920,698-4086,LAC DU FLAMBEAU,WI,54538,M,Y,65000,5.575788,0,1400,400
Shuanghua,Barvinok,M,939,190-1397,LAS PIEDRAS,PR,771,S,Y,60000,0.0,0,0,0
Yosihisa,DasSarma,F,307,301-1204,ALADDIN,WY,82710,S,Y,15000,0.0,0,0,0
Narisa,Costake,M,801,336-3093,OGDEN,UT,84201,S,N,50000,7.0,2475,0,0
Susanna,Madnick,M,351,806-4442,STOCKBRIDGE,MA,1262,M,N,20000,5.3,0,7150,0
Tihomir,Hallam,M,757,124-8609,VIRGINIA BEACH,VA,23454,S,N,50000,5.75,900,0,0
Berthold,Reitz,M,802,550-8593,EAST BARRE,VT,5649,S,N,65000,4.298331,3300,0,0
Shigeo,Rubin,F,270,187-9528,CUNNINGHAM,KY,42035,S,Y,55000,4.888889,20,0,20
Gennaro,Stroud,M,251,823-9354,MONTGOMERY,AL,36125,S,N,85000,5.0,1500,0,0
Renata,Cummings,M,734,817-6400,TEKONSHA,MI,49092,S,Y,10000,3.9,3100,0,3100
Kava,Ezeiza,M,479,669-7740,FORT SMITH,AR,72903,S,N,25000,6.16338,20,0,0
Rang,Sembok,F,207,106-4802,FRANKFORT,ME,4438,S,Y,80000,8.5,2850,0,2850
Lou,Syme,M,847,108-3717,FENTON,IL,61251,S,N,100000,3.0,2000,0,0
Nabuo,Dippoldsmann,F,662,403-3716,VANCLEAVE,MS,39565,M,N,95000,5.0,0,12000,0
Marita,Lenisa,M,414,714-8794,KENOSHA,WI,53140,S,N,80000,5.836415,700,0,0
Kyogji,Conia,M,785,202-6490,COLWICH,KS,67030,M,N,75000,6.45,0,4500,0
Graem,Zheng,M,979,707-5828,DONNA,TX,78537,S,N,50000,0.0,0,0,0
Enrique,Sawyers,M,641,394-1221,THAYER,IA,50254,S,N,35000,5.567322,40,0,0
Saleem,Horiguchi,M,302,762-7670,WILMINGTON,DE,19804,M,N,35000,4.245455,0,220,0
Yoshikazu,Klosgen,M,828,272-6110,LILLINGTON,NC,27546,M,N,85000,7.515734,0,6600,0
Bhagirath,Agi,F,205,224-2492,MONTGOMERY,AL,36110,M,N,5000,5.0,0,3000,0
Kisaburo,Felderman,M,508,150-2990,LINWOOD,MA,1525,S,Y,30000,5.3,3575,0,1000
Siranush,Tempesti,F,386,649-8644,MIAMI,FL,33124,S,N,30000,0.0,0,0,0
Mukund,Hammerschmidt,M,401,816-2046,EAST PROVIDENCE,RI,2914,M,N,45000,0.0,0,0,0
Cathryne,Dicky,F,636,630-4845,ELMER,MO,63538,M,N,100000,6.0,0,4200,0
Kiyotaka,Blakeley,M,240,664-1193,HAGERSTOWN,MD,21746,M,N,65000,4.75,0,4800,0
Miyoki,Tretkoff,F,202,774-1157,WASHINGTON,DC,20217,S,Y,70000,9.0,1370,0,1370
Hideaki,Kirschenbaum,M,701,164-2673,BEULAH,ND,58523,M,N,5000,2.1,0,6600,0
Cohavit,Paleologo,F,901,839-2831,LANCASTER,TN,38569,M,N,5000,0.0,0,0,0
Kati,Bass,M,307,761-3738,TEN SLEEP,WY,82442,S,Y,55000,0.0,0,0,0
Chandraleka,Maybank,M,339,222-9806,ROCKPORT,MA,1966,S,Y,50000,5.3,3575,0,1000
Oris,Lagnier,M,417,520-5160,PARMA,MO,63870,S,N,80000,6.0,2100,0,0
Yunmook,Assaf,F,787,428-3746,SALINAS,PR,751,M,N,45000,0.0,0,0,0
Bernd,Anstey,M,541,985-5270,TENMILE,OR,97481,M,Y,70000,9.0,0,318,159
Vicent,Schmiedel,M,802,424-6102,JONESVILLE,VT,5466,M,N,100000,4.994672,0,6600,0
Kenton,Hirzer,M,309,948-2185,MILLINGTON,IL,60537,M,N,80000,3.0,0,4000,0
Xuan,Naumovich,M,215,844-5481,LEWIS RUN,PA,16738,M,Y,40000,3.07,0,0,0
Darel,Sowerbutts,F,256,606-6823,BIRMINGHAM,AL,35212,S,Y,55000,5.0,1500,0,300
Annika,Minakawa,M,817,532-2645,SAN ANTONIO,TX,78269,S,Y,70000,0.0,0,0,0
Zahidul,Pavani,M,928,124-5020,PHOENIX,AZ,85041,S,N,25000,3.1025,2100,0,0
Aristotelis,Dinstein,M,985,998-7629,NEW ORLEANS,LA,70141,S,N,80000,6.0,4500,0,0
Ameet,O''Neill,F,228,305-6066,WINONA,MS,38967,M,Y,65000,5.0,0,12000,1500
Jianjian,Preusig,F,939,754-8087,TRUJILLO ALTO,PR,976,M,Y,15000,0.0,0,0,0
Chulwoo,Kokeny,M,402,642-3064,LINCOLN,NE,68523,S,Y,60000,6.84,103,0,103
Terrye,Metge,F,918,770-8197,WARNER,OK,74469,M,N,10000,6.25,0,2000,0
Shekhar,Alblas,F,302,471-5254,NEWARK,DE,19717,S,N,60000,5.95,110,0,0
Yehuda,Carriere,M,435,947-2825,ROCKVILLE,UT,84763,S,Y,50000,7.0,2475,0,2475
Sushant,Kitai,F,787,553-6212,SAN JUAN,PR,917,S,N,30000,0.0,0,0,0
Hongen,Juste,M,914,543-1892,MONTICELLO,NY,12701,S,Y,25000,4.0984755,0,0,1000
Lukas,Zobel,M,308,272-8866,CLARKS,NE,68628,S,N,55000,6.84,103,0,0
Simo,Lafortune,M,406,544-8145,COHAGEN,MT,59322,S,N,75000,6.9,1900,0,0
Remko,Terris,M,907,231-6725,CLAM GULCH,AK,99568,M,N,70000,0.0,0,0,0
Sander,Janardhan,M,787,789-2714,OROCOVIS,PR,720,M,N,50000,0.0,0,0,0
Vassilis,Miliotis,M,763,914-3616,SAINT PAUL,MN,55169,M,N,80000,7.85,0,6600,0
Lim,Weischedel,F,217,282-3399,ELDRED,IL,62027,M,Y,70000,3.0,0,4000,2000
Nestoras,Gabrielian,F,270,556-8455,MAMMOTH CAVE,KY,42259,S,N,25000,3.2222223,20,0,0
Kerstin,Mongenet,F,931,558-7834,SPEEDWELL,TN,37870,S,Y,95000,0.0,0,0,0
Kunle,Stiles,F,803,449-8751,BLACKSTOCK,SC,29014,S,N,100000,7.0,3300,0,0
Renuka,Tiemann,M,281,492-7678,DALLAS,TX,75245,M,Y,100000,0.0,0,0,0
Greg,Hanani,M,939,794-1230,SAN JUAN,PR,926,M,N,65000,0.0,0,0,0
Stephan,Mitina,M,808,496-5421,KALAHEO,HI,96741,S,N,60000,8.25,1040,0,0
Michitaka,Hinsberger,F,769,281-4499,GLEN,MS,38846,S,Y,10000,5.0,6000,0,1500
Helger,Malevsky,F,417,887-8321,ULMAN,MO,65083,M,Y,55000,6.0,0,4200,1200
Udai,Kogure,F,785,885-6531,GEUDA SPRINGS,KS,67051,M,N,50000,6.45,0,4500,0
Jochen,Roura,M,802,846-6627,EAST BARRE,VT,5649,M,N,55000,4.099376,0,6600,0
Liguo,Flokstra,M,802,801-7882,JONESVILLE,VT,5466,S,N,30000,3.6019895,3300,0,0
Carma,Lalanne,F,907,151-1092,TANACROSS,AK,99776,M,Y,70000,0.0,0,0,0
Zakarriae,Ullrich,M,678,839-1004,BARNEY,GA,31625,M,N,55000,6.0,0,5400,0
Shinkyu,Kragelund,F,617,425-8900,HOLLAND,MA,1521,S,N,5000,5.3,3575,0,0
Nailja,Beilin,M,513,635-6445,AKRON,OH,44317,S,N,35000,1.7078462,1300,0,0
Takehiro,Yingchun,M,501,659-1927,MOUNT JUDEA,AR,72655,S,N,45000,7.0,20,0,0
Sumant,Felger,F,504,594-8881,SHONGALOO,LA,71072,S,N,20000,4.4,4500,0,0
Horatiu,Coscia,F,731,135-5771,GLEASON,TN,38229,M,Y,65000,0.0,0,0,0
Mandira,Iakovlev,M,541,134-7878,FOSSIL,OR,97830,S,Y,60000,9.0,159,0,159
Bruch,Linzer,M,920,432-2102,PICKEREL,WI,54465,S,Y,35000,5.0545335,700,0,400
Trudy,Zykh,F,435,867-7765,NORTH SALT LAKE,UT,84054,M,N,35000,7.0,0,4950,0
Mostefa,Prieto,M,787,909-5561,SAN JUAN,PR,920,M,Y,45000,0.0,0,0,0
Yosuke,Hannebauer,F,910,654-7756,WINSTON SALEM,NC,27113,S,Y,90000,7.6206293,3300,0,3300
Ratan,Kunchithapadam,F,662,812-3054,LAUREL,MS,39443,S,Y,20000,5.0,6000,0,1500
Bhabani,Perring,F,251,440-9573,HORTON,AL,35980,S,N,80000,5.0,1500,0,0
Mihai,Stanculescu,M,605,886-1136,ERWIN,SD,57233,S,N,90000,0.0,0,0,0
Ellis,Iacobovici,F,307,680-3454,LANCE CREEK,WY,82222,S,N,95000,0.0,0,0,0
Genta,Rabi,M,907,289-2524,MINTO,AK,99758,S,N,70000,0.0,0,0,0
Baosheng,Demri,M,401,639-9826,CRANSTON,RI,2921,M,Y,90000,0.0,0,0,0
Lisandro,Bazelow,F,580,127-4515,TAHLEQUAH,OK,74464,M,Y,40000,6.25,0,2000,1000
Bianka,Ringeissen,M,718,141-9992,MERIDALE,NY,13806,S,Y,15000,4.040549,0,0,1000
Adonios,Nordemann,F,307,340-1335,ROCK SPRINGS,WY,82901,M,Y,60000,0.0,0,0,0
Thierry,Kale,M,352,942-3761,HIALEAH,FL,33012,S,Y,35000,0.0,0,0,0
Shrinivas,Moffat,F,228,969-9904,PEARL,MS,39208,M,N,60000,5.0,0,12000,0
Steinar,Witschorik,F,417,916-7858,GOLDEN,MO,65658,M,Y,60000,6.0,0,4200,1200
Besma,Klaeren,F,256,524-3689,PITTSVIEW,AL,36871,S,N,45000,5.0,1500,0,0
Raven,Schaft,F,618,776-3494,CHAMPAIGN,IL,61821,S,N,35000,3.0,2000,0,0
Teruhiko,Woch,M,609,662-2365,FORT LEE,NJ,7024,S,N,100000,2.6616669,1000,0,0
Cuie,Castells,F,769,419-9202,COLUMBIA,MS,39429,S,Y,30000,5.0,6000,0,1500
Hamish,Hixon,M,802,413-3111,BRATTLEBORO,VT,5303,M,Y,20000,3.6,0,6600,3300
Hagbal,Machiraju,M,302,803-3089,BETHEL,DE,19931,M,Y,65000,5.95,0,220,110
Kiyokazu,Jouppi,F,203,220-8387,MORRIS,CT,6763,M,Y,60000,5.0,0,24500,0
Prabhudev,Brockman,F,931,947-5866,CHATTANOOGA,TN,37411,M,Y,90000,0.0,0,0,0
Keiki,Borgelt,F,808,712-6271,HONOLULU,HI,96806,S,N,75000,8.25,1040,0,0
Chetz,McMains,F,302,997-4422,MILTON,DE,19968,M,Y,5000,2.2,0,220,110
Seiki,Braoudakis,F,808,923-5822,PEPEEKEO,HI,96783,S,N,35000,7.3486843,1040,0,0
Satosi,Gudeman,M,757,924-6094,FINCASTLE,VA,24090,M,Y,70000,5.75,0,1800,900
Gnanamalar,Gaborit,F,603,974-6840,NEW CASTLE,NH,3854,M,Y,20000,0.0,0,0,0
Baio,Sitver,F,618,258-9896,KINGSTON MINES,IL,61539,S,Y,35000,3.0,2000,0,2000
Aito,Belt,F,503,717-3194,DAIRY,OR,97625,S,Y,60000,9.0,159,0,159
Mei,Gerberich,F,202,365-8639,WASHINGTON NAVY YARD,DC,20391,M,Y,70000,9.0,0,2740,1370
Rong,Pelecq,M,915,876-8346,PONDER,TX,76259,M,Y,70000,0.0,0,0,0
Kalman,Cardiff,F,208,915-5562,COLBURN,ID,83865,S,N,85000,7.8,3300,0,0
Rein,Verhaegen,M,720,497-6977,U S A F ACADEMY,CO,80841,S,N,60000,4.63,0,0,0
Anselm,Trumbly,F,614,153-3181,DAYTON,OH,45458,M,N,90000,3.533564,0,2600,0
Iskender,Sawyers,F,813,352-6190,KISSIMMEE,FL,34744,S,Y,75000,0.0,0,0,0
Shriram,Syrzycki,F,334,828-4882,BIRMINGHAM,AL,35266,S,Y,50000,5.0,1500,0,300
Fredrik,Balcer,F,907,676-5631,KOTZEBUE,AK,99752,S,N,95000,0.0,0,0,0
Baruch,Preusig,F,307,433-1651,ALADDIN,WY,82710,M,Y,90000,0.0,0,0,0
Amstein,Bivens,F,580,359-3066,WYNONA,OK,74084,S,N,85000,6.25,1000,0,0
Ardian,Ramamoorthy,M,802,843-2543,BURLINGTON,VT,5408,M,N,50000,3.9998987,0,6600,0
Shaowei,Wartelle,M,313,757-3587,NEW BALTIMORE,MI,48047,M,Y,35000,3.9,0,6200,3100
Mirek,Ingemarson,F,360,597-8138,NACHES,WA,98937,S,Y,25000,0.0,0,0,0
Pirooz,Saslan,M,770,857-5104,COMMERCE,GA,30529,M,Y,90000,6.0,0,5400,3000
Huzefa,Klauser,F,308,412-1478,MALMO,NE,68040,S,Y,35000,6.84,103,0,103
Guangshun,Protzen,M,971,465-1268,CAMP SHERMAN,OR,97730,S,Y,55000,9.0,159,0,159
Jagdish,Zuidweg,F,304,343-9596,FISHER,WV,26818,M,Y,65000,6.5,0,4000,2000
Yijie,Tiberghien,F,202,910-3785,WASHINGTON,DC,20056,M,Y,70000,9.0,0,2740,1370
Anzhelika,Bolbourn,M,206,851-7932,HUMPTULIPS,WA,98552,M,N,95000,0.0,0,0,0
Yunghsiang,Dewez,F,641,337-9331,LORIMOR,IA,50149,S,Y,90000,8.98,40,0,40
Mandana,Lauff,M,256,356-2664,FRUITDALE,AL,36539,S,Y,50000,5.0,1500,0,300
Greger,Bolsens,M,401,169-8710,OAKLAND,RI,2858,M,Y,80000,0.0,0,0,0
Kapetanakis,Ermel,M,304,588-1312,DUNBAR,WV,25064,S,N,35000,4.75,2000,0,0
Saydean,Sidou,M,302,490-1264,MAGNOLIA,DE,19962,S,Y,85000,5.95,110,0,110
Divine,Thede,F,703,548-1727,CHECK,VA,24072,S,N,20000,5.75,900,0,0
Hongzhu,Wuwongse,M,505,823-1237,CORONA,NM,88318,M,N,55000,5.3,0,6600,0
Damanjit,Vadhan,M,334,799-5376,RANGE,AL,36473,M,Y,70000,5.0,0,3000,300
Jixiang,Jeansoulin,M,405,387-5271,ELMORE CITY,OK,73433,S,Y,50000,6.25,1000,0,1000
Jocelyne,Etiemble,M,253,727-7276,RENTON,WA,98056,S,N,50000,0.0,0,0,0
Jeretta,Buehler,M,401,251-3377,CHARLESTOWN,RI,2813,M,Y,60000,0.0,0,0,0
Leif,Stocker,M,507,626-8280,PLUMMER,MN,56748,S,N,5000,5.35,3300,0,0
Vijaya,Oomachi,F,267,355-1307,HILLER,PA,15444,S,N,25000,3.07,0,0,0
Nacho,Czarnecki,M,757,437-6473,STEPHENS CITY,VA,22655,S,Y,85000,5.75,900,0,900
Horacio,Murthy,F,302,134-5459,KIRKWOOD,DE,19708,S,N,20000,3.2227273,110,0,0
Shambhu,Euchner,M,516,981-5260,LAKE LUZERNE,NY,12846,S,Y,35000,4.1564026,0,0,1000
Tzachi,Rachev,F,954,930-8256,SAINT AUGUSTINE,FL,32086,S,N,60000,0.0,0,0,0
Chadia,Hixon,M,478,723-7112,AUGUSTA,GA,30916,M,Y,40000,6.0,0,5400,3000
Namyun,Womble,F,302,698-3783,FELTON,DE,19943,M,Y,100000,5.95,0,220,110
Simone,Sandin,F,401,825-5152,KINGSTON,RI,2881,M,Y,20000,0.0,0,0,0
Atte,Joichi,M,907,740-7409,PETERSBURG,AK,99833,S,N,30000,0.0,0,0,0
Na''el,Prahl,F,517,734-6679,PERKINS,MI,49872,S,Y,25000,3.9,3100,0,3100
Jalal,Grieszl,F,478,709-7033,TALLAPOOSA,GA,30176,S,Y,85000,6.0,2700,0,3000
Tapani,Gooday,M,707,663-2966,SAN FRANCISCO,CA,94172,S,N,35000,7.7709284,87,0,0
Haina,Recce,F,864,426-2744,GREENWOOD,SC,29648,M,Y,45000,7.0,0,6600,3300
Marsal,Rindone,M,202,209-8050,WASHINGTON,DC,20355,M,Y,30000,9.0,0,2740,1370
Zhiping,Tuomenoksa,F,925,456-6920,YOSEMITE NATIONAL PARK,CA,95389,M,N,25000,5.410157,0,174,0
Markus,Bonsangue,M,304,942-4332,PETERSTOWN,WV,24963,S,Y,65000,6.5,2000,0,2000
Susumu,Hagmann,M,207,845-5843,HARBORSIDE,ME,4642,M,Y,45000,8.5,0,5700,2850
Jaishankar,Kuiper,F,623,188-7498,TUCSON,AZ,85709,S,N,10000,2.87,2100,0,0
Petia,Bordogna,M,618,127-8430,BLOOMINGDALE,IL,60117,M,N,50000,3.0,0,4000,0
Viljem,Katalagarianos,F,641,802-5574,VOLGA,IA,52077,S,N,20000,3.2516527,40,0,0
Kyoichi,Laohapipattana,M,415,860-2722,LOS ANGELES,CA,90028,M,N,65000,9.3,0,174,0
Wie,Reddy,F,515,577-7442,DES MOINES,IA,50391,M,Y,90000,8.98,0,80,40
Gardiner,Deogon,F,856,432-2382,MARTINSVILLE,NJ,8836,S,N,85000,2.4251041,1000,0,0
Nanda,Terris,F,208,188-3405,BUHL,ID,83316,S,Y,90000,7.8,3300,0,3300
Islam,Massoumi,M,208,948-1834,BOISE,ID,83708,S,Y,60000,7.8,3300,0,3300
Bouchung,Okurowski,F,770,734-2495,MC CAYSVILLE,GA,30555,S,Y,75000,6.0,2700,0,3000
Helene,Khoshnevisan,M,502,495-8961,LOUISVILLE,KY,40211,S,Y,15000,2.6666667,20,0,20
Xiaoyu,Agarawala,F,208,638-6622,BLISS,ID,83314,S,N,10000,4.109693,3300,0,0
Yifang,Salvaneschi,M,559,520-3240,THE SEA RANCH,CA,95497,M,N,15000,3.0493855,0,174,0
Licia,Denis,F,980,973-8251,CREEDMOOR,NC,27522,M,N,75000,7.305944,0,6600,0
Tokio,Orphanoudakis,M,848,837-7801,RED BANK,NJ,7701,M,N,50000,1.873125,0,2000,0
Casimir,Jacquot,M,206,597-8121,ROY,WA,98580,M,Y,90000,0.0,0,0,0
Qianhong,Abarbanel,M,603,556-2192,ERROL,NH,3579,M,N,40000,0.0,0,0,0
Zena,Turkedjiev,F,206,761-8294,PUYALLUP,WA,98372,S,Y,95000,0.0,0,0,0
Ileana,Kemp,F,701,182-5100,PILLSBURY,ND,58065,M,N,70000,2.5671675,0,6600,0
Werasak,Pero,M,219,783-4345,EVANSVILLE,IN,47732,M,N,50000,3.4,0,2000,0
Regino,Gramlich,F,540,912-8663,DOGUE,VA,22451,M,N,55000,5.75,0,1800,0
Gao,Tuozzi,F,318,428-4444,GRAND CHENIER,LA,70643,S,N,95000,6.0,4500,0,0
Rafal,Marechal,M,775,473-5174,LAS VEGAS,NV,89103,S,N,50000,0.0,0,0,0
Sharolyn,Rossi,M,202,943-7340,WASHINGTON,DC,20203,S,N,55000,9.0,1370,0,0
Arnaldo,Nabeshima,M,715,346-8021,RHINELANDER,WI,54501,M,Y,5000,4.6,0,1400,400
Neff,Roullet,M,808,255-2489,PAAUILO,HI,96776,M,Y,90000,8.25,0,2080,1040
Manoranjan,Yano,F,801,919-6233,LYMAN,UT,84749,S,N,50000,7.0,2475,0,0
Steve,Tabah,M,308,208-2621,NEWPORT,NE,68759,M,N,30000,6.84,0,206,0
Masahide,Constantinescu,F,605,546-9178,HITCHCOCK,SD,57348,S,N,65000,0.0,0,0,0
Shian,Lechtenborger,M,417,491-2896,PERKINS,MO,63774,S,N,35000,6.0,2100,0,0
Hamish,Flanders,M,702,287-7778,MESQUITE,NV,89024,S,N,100000,0.0,0,0,0
Jef,Rosenzweig,F,443,576-5466,HELEN,MD,20635,S,Y,75000,4.75,2400,0,2400
Motomichi,Erbach,F,507,993-8790,HARRIS,MN,55032,S,Y,5000,5.35,3300,0,3300
Boonsieng,Kehl,M,913,342-4387,WINFIELD,KS,67156,M,N,100000,6.45,0,4500,0
Kyoung,Senouci,M,917,297-4416,SOUTHAMPTON,NY,11969,M,Y,5000,4.0,0,0,1000
Janusz,Hanzalek,F,605,511-8587,GREGORY,SD,57533,M,N,55000,0.0,0,0,0
Rajiv,Isaacson,M,570,208-3007,TREICHLERS,PA,18086,M,Y,90000,3.07,0,0,0
Noriaki,Kishida,F,207,387-4779,HUDSON,ME,4449,S,Y,65000,8.5,2850,0,2850
Bobby,Jurtensen,M,302,685-2323,REHOBOTH BEACH,DE,19971,M,N,85000,5.95,0,220,0
Fotis,Ragunath,F,505,667-2346,CABALLO,NM,87931,M,Y,90000,5.3,0,6600,3300
Dong,Xanthopoulos,M,701,924-6988,UPHAM,ND,58789,S,Y,5000,2.1,3300,0,3300
Corina,Beug,F,787,743-5275,SAN JUAN,PR,922,S,Y,5000,0.0,0,0,0
Deepali,Vinck,F,307,151-3677,MC KINNON,WY,82938,S,N,70000,0.0,0,0,0
Bram,Kukimoto,F,406,687-2279,ROSEBUD,MT,59347,S,Y,10000,4.916379,1900,0,1900
Toshihiko,Summann,M,918,203-7516,OKLAHOMA CITY,OK,73197,M,Y,80000,6.25,0,2000,1000
Enver,Coray,M,769,802-6427,HATTIESBURG,MS,39404,M,Y,60000,5.0,0,12000,1500
Takayuli,Graaff,F,207,740-6214,THORNDIKE,ME,4986,S,Y,70000,8.5,2850,0,2850
Thang,Vakili,M,203,563-7825,WEST HARTFORD,CT,6107,M,N,65000,5.0,0,24500,0
Dawn,Darroux,M,770,695-7121,WARNER ROBINS,GA,31098,M,Y,45000,6.0,0,5400,3000
Piercarlo,Scanlon,F,623,644-5196,SAN MANUEL,AZ,85631,M,N,90000,4.11,0,4200,0
Hirano,Ancourt,F,530,345-2295,SAN DIEGO,CA,92122,S,Y,90000,9.3,87,0,272
Dusanka,Nisbet,M,347,186-7210,CASTORLAND,NY,13620,S,N,20000,4.0695124,0,0,0
Denise,Rauzy,F,605,186-9121,MELLETTE,SD,57461,M,N,80000,0.0,0,0,0
Mimi,Champagne,F,406,662-8700,ROLLINS,MT,59931,M,Y,35000,6.9,0,3800,1900
Madhav,Mitrou,M,304,405-2778,WALLBACK,WV,25285,S,N,15000,3.35,2000,0,0
Feng,Seegmuller,F,609,125-6787,ALPINE,NJ,7620,M,N,40000,1.7154167,0,2000,0
Masahito,Vaghani,F,208,723-2568,CLARK FORK,ID,83811,S,Y,45000,7.8,3300,0,3300
Jouni,Costa,F,479,908-2354,WINSLOW,AR,72959,M,Y,100000,7.0,0,40,20
Rishi,Asser,F,765,643-5764,ANDERSON,IN,46015,M,Y,85000,3.4,0,2000,1000
Helmut,Wernecke,M,401,606-4969,FISKEVILLE,RI,2823,S,Y,65000,0.0,0,0,0
Sunondo,McCabe,F,423,636-9992,CHATTANOOGA,TN,37411,M,Y,10000,0.0,0,0,0
Colleen,Manber,M,619,100-1593,ESPARTO,CA,95627,S,N,75000,9.3,87,0,0
Valtteri,Herity,F,775,717-4408,LAS VEGAS,NV,89139,S,Y,45000,0.0,0,0,0
Harpreet,Rudolf,M,617,404-6490,NORTH BROOKFIELD,MA,1535,S,Y,75000,5.3,3575,0,1000
Cedric,Backelin,M,701,985-9354,FORT TOTTEN,ND,58335,S,N,55000,2.3932838,3300,0,0
Hing,Kalsbeek,M,262,482-9268,ELK MOUND,WI,54739,M,N,20000,4.7939067,0,1400,0
Tanya,Baldoza,F,316,367-5942,NORTH NEWTON,KS,67117,M,Y,85000,6.45,0,4500,2250
Jurgen,Bouguettaya,M,228,996-8849,GREENWOOD SPRINGS,MS,38848,M,Y,65000,5.0,0,12000,1500
Yun,Sestoft,F,903,749-3350,LOWAKE,TX,76855,M,Y,25000,0.0,0,0,0
Hiroaki,Spell,M,304,493-6421,SMITHBURG,WV,26436,M,N,70000,6.5,0,4000,0
Octavian,Rinn,M,502,145-1590,GARRETT,KY,41630,M,N,50000,4.611111,0,40,0
Theodore,Matsuyama,M,410,968-5740,CATONSVILLE,MD,21228,M,Y,40000,4.75,0,4800,2400
Malek,Riddall,M,351,103-2585,ELMWOOD,MA,2337,S,N,10000,5.3,3575,0,0
Soong,Klawonn,M,907,230-2022,KALTAG,AK,99748,S,N,5000,0.0,0,0,0
Manuela,Mersmann,M,308,719-9978,WALTON,NE,68461,S,Y,60000,6.84,103,0,103
Tohru,Quimby,M,435,726-7926,CANNONVILLE,UT,84718,S,Y,25000,7.0,2475,0,2475
Sadanand,Lapidot,F,304,931-7853,RIDGELEY,WV,26753,S,N,85000,6.5,2000,0,0
Kwanyong,Zislis,F,205,801-9165,BUHL,AL,35446,S,Y,90000,5.0,1500,0,300
Adham,Osone,F,939,582-5375,ROSARIO,PR,636,S,Y,90000,0.0,0,0,0
Owen,Rachev,F,302,176-6432,FREDERICA,DE,19946,M,Y,60000,5.95,0,220,110
Moonwook,Tripakis,M,401,434-3883,HOPE VALLEY,RI,2832,S,Y,90000,0.0,0,0,0
Husheng,Starovic,M,939,409-1990,PENUELAS,PR,624,S,N,75000,0.0,0,0,0
David,Beckermann,F,720,403-7464,DINOSAUR,CO,81633,M,N,45000,4.63,0,0,0
Luquan,Dionysiou,F,405,205-5214,WAKITA,OK,73771,M,N,85000,6.25,0,2000,0
Lem,Hassin,F,318,629-6745,MANDEVILLE,LA,70471,M,N,40000,6.0,0,9000,0
Narendra,Copas,F,208,609-2456,WALLACE,ID,83873,S,N,15000,5.529042,3300,0,0
Atte,Wing,M,314,195-1772,HOUSTON,MO,65483,S,Y,85000,6.0,2100,0,1200
Albrect,Botsch,M,802,194-5699,EAST RANDOLPH,VT,5041,S,N,5000,3.6,3300,0,0
Charu,Gurla,F,302,881-6668,CHESWOLD,DE,19936,S,N,85000,5.95,110,0,0
Toshifumi,Zwarico,F,862,986-1324,NORMANDY BEACH,NJ,8739,M,Y,35000,1.6365625,0,2000,1500
Uinam,Guan,F,605,474-5121,SIOUX FALLS,SD,57118,M,Y,10000,0.0,0,0,0
Wansoo,Sonnenberger,F,430,967-6876,OVALO,TX,79541,S,N,15000,0.0,0,0,0
Aiqun,Kronert,M,207,728-5429,BELGRADE LAKES,ME,4918,M,Y,80000,8.5,0,5700,2850
Wiliam,Kotlyar,M,618,394-5529,VALIER,IL,62891,S,Y,45000,3.0,2000,0,2000
Huasheng,Besancenot,M,978,634-2944,CATAUMET,MA,2534,S,N,40000,5.3,3575,0,0
Vinoo,Graff,M,636,161-4955,BLYTHEDALE,MO,64426,S,Y,45000,6.0,2100,0,1200
Sumeer,Alsup,F,859,431-5040,CANNEL CITY,KY,41408,S,Y,60000,5.166667,20,0,20
Bay,Kahabka,F,307,998-6142,FORT WASHAKIE,WY,82514,S,N,70000,0.0,0,0,0
Joacheim,Goodburn,F,580,102-9337,ARKOMA,OK,74901,M,N,40000,6.25,0,2000,0
Zhibin,Meidanis,F,505,949-9754,SAINT VRAIN,NM,88133,S,N,45000,5.3,3300,0,0
Amokrane,Cockrell,M,208,681-3356,MONTPELIER,ID,83254,M,N,70000,7.8,0,6600,0
